    Finished release [optimized] target(s) in 0.04s
     Running `target/release/tester ../mv10.out`
154 153 120
154 153 120
154 153 120
154 153 120
154 153 120
154 153 120
154 153 120
154 153 120
154 153 120
154 153 120
154 153 120
153 153 2040
153 153 120
152 153 2040
151 153 2040
151 153 120
150 153 2040
150 153 120
150 153 120
149 153 2160
149 153 120
149 153 120
148 153 2280
148 153 120
148 153 120
148 153 120
147 153 2520
147 153 120
147 153 120
147 153 120
146 153 2760
146 153 120
146 153 120
146 153 120
145 153 3000
145 153 120
145 153 120
145 153 120
145 153 120
144 153 3360
144 153 120
144 153 120
144 153 120
143 153 3600
143 153 120
143 153 120
142 153 3720
142 153 120
142 153 120
141 153 3840
140 153 3840
139 153 3840
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
138 153 120
137 153 3120
136 153 3120
135 153 3120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
134 153 120
133 153 1920
132 153 1920
131 153 1920
130 153 120
130 153 120
130 153 120
130 153 120
130 153 120
130 153 120
130 153 120
130 153 120
130 153 120
130 153 120
129 153 1080
128 153 1080
127 153 1080
127 153 120
126 153 1080
126 153 120
125 153 1080
125 153 120
124 153 1080
124 153 120
124 153 120
123 153 1200
123 153 120
122 153 1200
122 153 120
121 153 1200
120 153 1200
119 153 1200
118 153 120
118 153 120
118 153 120
118 153 120
118 153 120
118 153 120
118 153 120
118 153 120
117 153 840
116 153 840
115 153 840
114 153 120
114 153 120
114 153 120
114 153 120
114 153 120
114 153 120
113 153 600
113 153 120
112 153 600
112 153 120
111 153 600
111 153 120
110 153 600
110 153 120
109 153 600
109 153 120
108 153 600
107 153 600
106 153 600
105 153 120
105 153 120
105 153 120
104 153 240
104 153 120
103 153 240
103 153 120
102 153 240
101 153 240
100 153 240
99 153 120
99 153 120
99 153 120
98 153 240
98 153 120
97 153 240
97 153 120
96 153 240
96 153 120
95 153 240
95 153 120
94 153 240
94 153 120
93 153 240
92 153 240
91 153 240
90 153 120
89 153 120
88 153 120
87 153 120
86 153 120
85 153 120
84 153 120
83 153 120
82 153 120
81 153 120
Total Cost = 223992
