    Finished release [optimized] target(s) in 0.03s
     Running `target/release/tester ../mv10.out`
72 98 500
72 97 500
72 96 100
72 96 100
72 96 100
72 95 200
72 95 100
72 94 200
72 93 200
72 92 200
72 91 100
72 91 100
72 90 100
72 90 100
72 89 100
72 89 100
72 88 100
72 88 100
72 87 100
72 86 100
72 85 100
72 84 100
72 83 100
72 82 100
72 81 100
72 80 100
72 79 100
72 78 100
72 77 100
72 76 100
72 75 100
72 74 100
40 190 100
39 190 100
38 190 100
37 190 100
36 190 100
35 190 100
34 190 100
33 190 100
32 190 100
31 190 100
30 190 100
29 190 100
28 190 100
27 190 100
26 190 100
25 190 100
24 190 100
23 190 100
22 190 100
21 190 100
21 189 100
21 188 100
21 187 100
21 186 100
21 185 100
21 184 100
21 183 100
21 182 100
21 181 100
21 180 100
21 179 100
21 178 100
21 177 100
21 176 100
21 175 100
21 174 100
21 173 100
21 172 100
21 171 100
21 170 100
21 169 100
22 169 100
23 169 100
24 169 100
25 169 100
26 169 100
27 169 100
28 169 100
29 169 100
30 169 100
31 169 100
32 169 100
33 169 100
34 169 100
35 169 100
36 169 100
37 169 100
38 169 100
39 169 100
40 169 100
40 169 100
41 169 100
41 169 100
42 169 100
42 169 100
43 169 100
43 169 100
44 169 100
44 169 100
44 169 100
45 169 200
45 169 100
46 169 200
46 169 100
47 169 200
47 169 100
48 169 200
48 169 100
49 169 200
49 169 100
50 169 200
50 169 100
51 169 200
52 169 200
53 169 200
54 169 100
55 169 100
56 169 100
57 169 100
58 169 100
59 169 100
60 169 100
61 169 100
62 169 100
62 168 100
62 167 100
62 166 100
62 165 100
62 164 100
62 163 100
62 162 100
62 161 100
62 160 100
62 159 100
62 158 100
62 157 100
62 156 100
62 155 100
62 154 100
62 153 100
62 152 100
62 151 100
62 151 100
62 150 100
62 150 100
62 149 100
62 149 100
62 148 100
62 148 100
62 147 100
108 112 100
109 112 100
110 112 100
111 112 100
112 112 100
113 112 100
114 112 100
115 112 100
116 112 100
117 112 100
118 112 100
118 112 100
118 111 100
118 110 100
118 109 100
118 108 100
118 107 100
118 106 100
118 105 100
118 104 100
118 103 100
118 102 100
118 101 100
118 100 100
118 99 100
118 98 100
118 97 100
118 96 100
118 95 100
118 94 100
118 93 100
118 92 100
118 91 100
118 90 100
118 89 100
118 88 100
118 87 100
118 86 100
118 85 100
118 84 100
118 83 100
118 82 100
118 81 100
118 80 100
118 79 100
118 78 100
118 77 100
118 76 100
118 75 100
118 74 100
118 73 100
118 72 100
118 71 100
118 70 100
118 69 100
118 68 100
118 67 100
118 66 100
119 112 100
119 112 100
120 112 100
120 112 100
121 112 100
121 112 100
122 112 100
122 112 100
123 112 100
123 112 100
124 112 100
124 112 100
125 112 100
125 112 100
126 112 100
126 112 100
127 112 100
127 112 100
128 112 100
128 112 100
128 112 100
129 112 200
129 112 100
130 112 200
130 112 100
130 112 100
131 112 300
131 112 100
131 112 100
132 112 400
132 112 100
132 112 100
133 112 500
133 112 100
134 112 500
134 112 100
134 112 100
135 112 600
135 112 100
136 112 600
136 112 100
137 112 600
137 112 100
138 112 600
138 112 100
139 112 600
139 112 100
139 112 100
140 112 700
140 112 100
140 112 100
141 112 800
141 112 100
141 112 100
142 112 900
142 112 100
142 112 100
142 112 100
143 112 1100
143 112 100
143 112 100
143 112 100
144 112 1300
144 112 100
144 112 100
144 112 100
144 112 100
145 112 1600
145 112 100
145 112 100
145 112 100
145 112 100
146 112 1900
146 112 100
146 112 100
146 112 100
146 112 100
147 112 2200
147 112 100
147 112 100
147 112 100
147 112 100
148 112 2500
148 112 100
148 112 100
149 112 2600
149 112 100
149 112 100
150 112 2700
150 112 100
151 112 2700
152 112 2700
153 112 2700
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
154 112 100
155 112 2100
156 112 2100
157 112 2100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
158 112 100
159 112 1700
160 112 1700
161 112 1700
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
162 112 100
163 112 1500
164 112 1500
165 112 1500
166 112 100
166 112 100
166 112 100
166 112 100
166 112 100
166 112 100
166 112 100
166 112 100
166 112 100
167 112 800
168 112 800
169 112 800
170 112 100
170 112 100
170 112 100
171 112 200
171 112 100
172 112 200
173 112 200
174 112 200
175 112 100
176 112 100
177 112 100
178 112 100
179 112 100
180 112 100
181 112 100
182 112 100
182 111 100
182 110 100
20 169 100
19 169 100
18 169 100
17 169 100
16 169 100
15 169 100
14 169 100
13 169 100
12 169 100
11 169 100
10 169 100
9 169 100
8 169 100
7 169 100
6 169 100
5 169 100
4 169 100
3 169 100
2 169 100
1 169 100
0 169 100
0 168 100
0 167 100
0 166 100
0 165 100
0 164 100
0 163 100
0 162 100
0 161 100
0 160 100
0 159 100
0 158 100
0 157 100
0 156 100
0 156 100
0 155 100
0 155 100
0 154 100
0 154 100
0 154 100
0 153 200
0 153 100
0 152 200
0 152 100
0 151 200
0 151 100
0 151 100
0 150 300
0 150 100
0 149 300
0 149 100
0 148 300
0 147 300
0 146 300
0 145 100
0 145 100
0 145 100
0 144 200
0 143 200
0 142 200
0 141 100
0 141 100
0 140 100
0 140 100
0 139 100
0 139 100
0 138 100
0 138 100
0 137 100
0 137 100
0 136 100
0 136 100
0 135 100
0 135 100
0 134 100
0 134 100
0 133 100
0 132 100
0 131 100
0 130 100
0 129 100
0 128 100
0 127 100
0 126 100
Total Cost = 152212
